,molecule_chembl_id,molecule_pref_name,canonical_smiles,pchembl_value,standard_type,standard_relation,standard_value,standard_units,ligand_efficiency,assay_type
3635,CHEMBL2436817,,COc1ccc(C2CCN(Cc3ccc(NC(C)=O)cc3)CC2)cc1NC(=O)c1cnccn1,4.23,IC50,=,59000.0,nM,,F
3636,CHEMBL2436818,,CCOc1ccc(C2CCN(Cc3ccc(N(CC)CC)cc3)CC2)cc1NC(=O)c1ccccc1,4.19,IC50,=,64000.0,nM,,F
3637,CHEMBL2436816,,COc1ccc(C2CCN(Cc3ccc(N)cc3)CC2)cc1NC(=O)c1cnccn1,4.41,IC50,=,38800.0,nM,,F
3638,CHEMBL2436823,,CCOc1ccc(C2CCN(Cc3ccc([N+](=O)[O-])cc3)CC2)cc1NC(=O)c1cnccn1,4.21,IC50,=,61000.0,nM,,F
3639,CHEMBL2436824,,CCOc1ccc(C2CCN(Cc3ccc(N)cc3)CC2)cc1NC(=O)c1cnccn1,4.36,IC50,=,43500.0,nM,,F
3640,CHEMBL2436825,,CCOc1ccc(C2CCN(Cc3ccc(NC(C)=O)cc3)CC2)cc1NC(=O)c1cnccn1,4.33,IC50,=,47000.0,nM,,F
3641,CHEMBL2436819,,CCOc1ccc(C2CCN(Cc3ccc([N+](=O)[O-])cc3)CC2)cc1NC(=O)c1ccccc1,4.55,IC50,=,28000.0,nM,,F
3642,CHEMBL2436820,,CCOc1ccc(C2CCN(Cc3ccc(N)cc3)CC2)cc1NC(=O)c1ccccc1,4.20,IC50,=,63000.0,nM,,F
3643,CHEMBL2436821,,CCOc1ccc(C2CCN(Cc3ccc(NC(C)=O)cc3)CC2)cc1NC(=O)c1ccccc1,,IC50,=,115000.0,nM,,F
3644,CHEMBL2436822,,CCOc1ccc(C2CCN(Cc3ccc(N(CC)CC)cc3)CC2)cc1NC(=O)c1cnccn1,4.29,IC50,=,51800.0,nM,,F
3645,CHEMBL2436720,,COc1ccc(C2CCN(Cc3ccc([N+](=O)[O-])cc3)CC2)cc1NC(=O)c1ccccc1,4.54,IC50,=,28700.0,nM,,F
3646,CHEMBL2436719,,CCN(CC)c1ccc(CN2CCC(c3ccc(OC)c(NC(=O)c4ccccc4)c3)CC2)cc1,4.05,IC50,=,90000.0,nM,,F
3647,CHEMBL2436721,,COc1ccc(C2CCN(Cc3ccc(N)cc3)CC2)cc1NC(=O)c1ccccc1,4.11,IC50,=,77000.0,nM,,F
3648,CHEMBL2436722,,COc1ccc(C2CCN(Cc3ccc(NC(C)=O)cc3)CC2)cc1NC(=O)c1ccccc1,4.15,IC50,=,70800.0,nM,,F
3649,CHEMBL2436815,,COc1ccc(C2CCN(Cc3ccc([N+](=O)[O-])cc3)CC2)cc1NC(=O)c1cnccn1,4.14,IC50,=,73000.0,nM,,F
3650,CHEMBL2436814,,CCN(CC)c1ccc(CN2CCC(c3ccc(OC)c(NC(=O)c4cnccn4)c3)CC2)cc1,4.25,IC50,=,56000.0,nM,,F
3651,CHEMBL1201187,MARAVIROC,Cc1nnc(C(C)C)n1[C@@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,7.59,IC50,=,25.43,nM,,F
3652,CHEMBL3104693,,CCN(CCc1ccc(Cl)cc1)C(=O)C1CCN(CCCN(C(=O)C2CCN(C(C)=O)CC2)c2cccc(Cl)c2)CC1,6.90,IC50,=,125.81,nM,,F
3653,CHEMBL3104692,,CCN(CCc1ccc(F)cc1)C(=O)C1CCN(CCCN(C(=O)C2CCN(C(C)=O)CC2)c2cccc(Cl)c2)CC1,6.82,IC50,=,151.8,nM,,F
3654,CHEMBL3104691,,CCN(CCc1ccccc1)C(=O)C1CCN(CCCN(C(=O)C2CCN(C(C)=O)CC2)c2cccc(Cl)c2)CC1,7.58,IC50,=,26.37,nM,,F
3655,CHEMBL3104690,,CC(=O)N1CCC(C(=O)N(CCCN2CCC(C(=O)NCCc3ccc(Cl)cc3)CC2)c2cccc(Cl)c2)CC1,7.06,IC50,=,86.7,nM,,F
3656,CHEMBL3104689,,CC(=O)N1CCC(C(=O)N(CCCN2CCC(C(=O)NCCc3ccc(F)cc3)CC2)c2cccc(Cl)c2)CC1,6.71,IC50,=,196.9,nM,,F
3657,CHEMBL3104688,,CC(=O)N1CCC(C(=O)N(CCCN2CCC(C(=O)NCCc3ccccc3)CC2)c2cccc(Cl)c2)CC1,7.12,IC50,=,76.03,nM,,F
3658,CHEMBL3104687,,CCN(C(=O)C1CCN(CCCN(C(=O)C2CCN(C(C)=O)CC2)c2cccc(Cl)c2)CC1)c1ccccc1,,IC50,>,1000.0,nM,,F
3659,CHEMBL3104686,,CC(=O)N1CCC(C(=O)N(CCCN2CCC(C(=O)Nc3ccccc3)CC2)c2cccc(Cl)c2)CC1,,IC50,>,1000.0,nM,,F
3660,CHEMBL3104685,,CC(=O)N1CCC(C(=O)N(CCCN2CCC(C(=O)NCc3ccc(C#N)cc3)CC2)c2cccc(Cl)c2)CC1,7.12,IC50,=,75.3,nM,,F
3661,CHEMBL3104684,,CC(=O)N1CCC(C(=O)N(CCCN2CCC(C(=O)NCc3ccc(Cl)cc3)CC2)c2cccc(Cl)c2)CC1,7.59,IC50,=,25.53,nM,,F
3662,CHEMBL3104683,,CC(=O)N1CCC(C(=O)N(CCCN2CCC(C(=O)NCc3ccc(F)cc3)CC2)c2cccc(Cl)c2)CC1,7.45,IC50,=,35.47,nM,,F
3663,CHEMBL3104682,,CC(=O)N1CCC(C(=O)N(CCCN2CCC(C(=O)NCc3ccccc3)CC2)c2cccc(Cl)c2)CC1,7.59,IC50,=,25.73,nM,,F
3664,CHEMBL3104681,,CC(=O)N1CCC(C(=O)N(CCCN2CCC(C(=O)N(C)Cc3ccccc3)CC2)c2cccc(Cl)c2)CC1,7.19,IC50,=,64.07,nM,,F
3665,CHEMBL3104680,,CCN(Cc1ccc(C#N)cc1)C(=O)C1CCN(CCCN(C(=O)C2CCN(C(C)=O)CC2)c2cccc(Cl)c2)CC1,6.33,IC50,=,473.33,nM,,F
3666,CHEMBL3104679,,CCN(Cc1ccc(Cl)cc1)C(=O)C1CCN(CCCN(C(=O)C2CCN(C(C)=O)CC2)c2cccc(Cl)c2)CC1,7.03,IC50,=,93.53,nM,,F
3667,CHEMBL3104678,,CCN(Cc1ccc(F)cc1)C(=O)C1CCN(CCCN(C(=O)C2CCN(C(C)=O)CC2)c2cccc(Cl)c2)CC1,6.49,IC50,=,320.33,nM,,F
3668,CHEMBL3104677,,CCN(Cc1ccc(C)cc1)C(=O)C1CCN(CCCN(C(=O)C2CCN(C(C)=O)CC2)c2cccc(Cl)c2)CC1,6.69,IC50,=,202.43,nM,,F
3669,CHEMBL3104695,,CCN(Cc1ccccc1)C(=O)C1CCN(CCCN(C(=O)C2CCN(C(C)=O)CC2)c2cccc(Cl)c2)CC1,6.28,IC50,=,525.0,nM,,F
3670,CHEMBL3104694,,CCN(C(=O)Cc1ccccc1)C1CCN(CCCN(C(=O)C2CCN(C(C)=O)CC2)c2cccc(Cl)c2)CC1,6.60,IC50,=,251.67,nM,,F
3671,CHEMBL3104694,,CCN(C(=O)Cc1ccccc1)C1CCN(CCCN(C(=O)C2CCN(C(C)=O)CC2)c2cccc(Cl)c2)CC1,8.15,IC50,=,7.0,nM,,F
3672,CHEMBL1201187,MARAVIROC,Cc1nnc(C(C)C)n1[C@@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,9.43,IC50,=,0.37,nM,"{'bei': '18.36', 'le': '0.35', 'lle': '3.48', 'sei': '14.96'}",B
3673,CHEMBL1201187,MARAVIROC,Cc1nnc(C(C)C)n1[C@@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,9.37,IC50,=,0.43,nM,"{'bei': '18.23', 'le': '0.35', 'lle': '3.42', 'sei': '14.86'}",B
3674,CHEMBL1201187,MARAVIROC,Cc1nnc(C(C)C)n1[C@@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,8.89,IC50,=,1.3,nM,"{'bei': '17.30', 'le': '0.33', 'lle': '2.94', 'sei': '14.09'}",B
3675,CHEMBL3109172,,Cc1nnc(CCCCCCCCCCn2cc(COCCOCCOCCOCCOCc3ccc(C(=O)NCCCNC(=O)OC(C)(C)C)cc3)nn2)n1C1CC2CCC(C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,8.52,IC50,=,3.0,nM,"{'bei': '7.25', 'le': None, 'lle': None, 'sei': None}",B
3676,CHEMBL3109173,,Cc1nnc(CCCCCCCCCCn2cc(COCCOCCOCCOCCOCc3ccc(C(=O)N4CCC4=O)cc3)nn2)n1C1CC2CCC(C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,8.59,IC50,=,2.6,nM,"{'bei': '8.01', 'le': None, 'lle': None, 'sei': None}",B
3677,CHEMBL3109174,,Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CC[C@H](NC(=O)CCCCCCCCCCn1cc(COCCOCCOCCOCCOCc2ccc(C(=O)N3CCC3=O)cc2)nn1)c1ccccc1,7.57,IC50,=,27.0,nM,"{'bei': '7.60', 'le': '0.14', 'lle': '-0.51', 'sei': '4.27'}",B
3678,CHEMBL3109175,,Cc1nnc(CCCCCCCCCCN=[N+]=[N-])n1C1CC2CCC(C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,9.02,IC50,=,0.96,nM,"{'bei': '13.81', 'le': '0.26', 'lle': '0.22', 'sei': '8.07'}",B
3679,CHEMBL3109176,,Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CC[C@H](NC(=O)COCCOCCOCCN=[N+]=[N-])c1ccccc1,,IC50,>,1000.0,nM,,B
3680,CHEMBL3109177,,Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CC[C@H](NC(=O)CCCCCCCCCCN=[N+]=[N-])c1ccccc1,6.44,IC50,=,360.0,nM,"{'bei': '11.17', 'le': '0.21', 'lle': '-1.51', 'sei': '5.76'}",B
3681,CHEMBL1201187,MARAVIROC,Cc1nnc(C(C)C)n1[C@@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,8.80,IC50,=,1.6,nM,"{'bei': '17.12', 'le': '0.32', 'lle': '2.85', 'sei': '13.95'}",B
3682,CHEMBL1201187,MARAVIROC,Cc1nnc(C(C)C)n1[C@@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,8.66,IC50,=,2.2,nM,,F
3683,CHEMBL3219777,,Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccc(NC(=O)COCC(=O)NCCCCCCCNC(=O)COCC(=O)N[C@@H]2CC[C@@]3(O)[C@H]4Cc5ccc(O)c6c5[C@@]3(CCN4CC3CC3)[C@H]2O6)cc1,6.90,IC50,=,126.0,nM,,F
3684,CHEMBL3219779,,CNC(=O)COCC(=O)NCCCCCCCNC(=O)COCC(=O)Nc1ccc([C@H](CCN2C3CCC2CC(n2c(C)nnc2C(C)C)C3)NC(=O)C2CCC(F)(F)CC2)cc1,6.21,IC50,=,622.0,nM,,F
3685,CHEMBL3219780,,Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccc(N)cc1,7.85,IC50,=,14.2,nM,,F
3686,CHEMBL3219781,,Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccc(NC(=O)OC(C)(C)C)cc1,5.80,IC50,=,1570.0,nM,,F
3687,CHEMBL3219782,,CNC(=O)COCC(=O)Nc1ccc([C@H](CCN2C3CCC2CC(n2c(C)nnc2C(C)C)C3)NC(=O)C2CCC(F)(F)CC2)cc1,5.10,IC50,=,7910.0,nM,,F
3688,CHEMBL2436820,,CCOc1ccc(C2CCN(Cc3ccc(N)cc3)CC2)cc1NC(=O)c1ccccc1,4.20,IC50,=,63000.0,nM,,F
3689,CHEMBL3263023,,CC(C)Oc1ccc(N2CCN(Cc3ccccc3)CC2)cc1NC(=O)c1cnccn1,4.99,IC50,=,10300.0,nM,,F
3690,CHEMBL3263022,,CC(C)Oc1ccc(N2CCN(Cc3ccc([N+](=O)[O-])cc3)CC2)cc1NC(=O)c1cnccn1,5.19,IC50,=,6450.0,nM,,F
3691,CHEMBL3263024,,CC(C)Oc1ccc(N2CCN(Cc3cccc([N+](=O)[O-])c3)CC2)cc1NC(=O)c1cnccn1,,IC50,>,50000.0,nM,,F
3692,CHEMBL3263025,,CC(C)Oc1ccc(N2CCN(Cc3ccccc3[N+](=O)[O-])CC2)cc1NC(=O)c1cnccn1,4.78,IC50,=,16800.0,nM,,F
3693,CHEMBL3259852,,CC(C)Oc1ccc(N2CCN(Cc3cc([N+](=O)[O-])cc([N+](=O)[O-])c3)CC2)cc1NC(=O)c1cnccn1,,IC50,>,50000.0,nM,,F
3694,CHEMBL3263026,,CC(C)Oc1ccc(N2CCN(Cc3ccc(Cl)cc3)CC2)cc1NC(=O)c1cnccn1,5.20,IC50,=,6290.0,nM,,F
3695,CHEMBL3263027,,CC(C)Oc1ccc(N2CCN(Cc3ccc(C#N)cc3)CC2)cc1NC(=O)c1cnccn1,,IC50,>,50000.0,nM,,F
3696,CHEMBL3263028,,CC(C)Oc1ccc(N2CCN(Cc3ccc(F)cc3)CC2)cc1NC(=O)c1cnccn1,,IC50,>,50000.0,nM,,F
3697,CHEMBL3263029,,CC(C)Oc1ccc(N2CCN(Cc3ccc(Br)cc3)CC2)cc1NC(=O)c1cnccn1,4.64,IC50,=,23000.0,nM,,F
3698,CHEMBL3263030,,COC(=O)c1ccc(CN2CCN(c3ccc(OC(C)C)c(NC(=O)c4cnccn4)c3)CC2)cc1,5.01,IC50,=,9800.0,nM,,F
3699,CHEMBL3263031,,CC(C)Oc1ccc(N2CCN(Cc3ccc(C(=O)O)cc3)CC2)cc1NC(=O)c1cnccn1,4.38,IC50,=,41200.0,nM,,F
3700,CHEMBL3263032,,COS(=O)(=O)c1ccc(CN2CCN(c3ccc(OC(C)C)c(NC(=O)c4cnccn4)c3)CC2)cc1,,IC50,>,50000.0,nM,,F
3701,CHEMBL3263033,,CC(C)Oc1ccc(N2CCN(Cc3ccc(S(C)(=O)=O)cc3)CC2)cc1NC(=O)c1cnccn1,4.34,IC50,=,45800.0,nM,,F
3702,CHEMBL3263034,,Cc1ccc(CN2CCN(c3ccc(OC(C)C)c(NC(=O)c4cnccn4)c3)CC2)cc1,4.34,IC50,=,45900.0,nM,,F
3703,CHEMBL3263318,,CC(C)Oc1ccc(N2CCN(Cc3ccc(N)cc3)CC2)cc1NC(=O)c1cnccn1,4.57,IC50,=,27000.0,nM,,F
3704,CHEMBL3263319,,COc1ccc(CN2CCN(c3ccc(OC(C)C)c(NC(=O)c4cnccn4)c3)CC2)cc1,4.70,IC50,=,19800.0,nM,,F
3705,CHEMBL3263320,,CSc1ccc(CN2CCN(c3ccc(OC(C)C)c(NC(=O)c4cnccn4)c3)CC2)cc1,5.29,IC50,=,5100.0,nM,,F
3706,CHEMBL3263321,,CC(=O)Nc1ccc(CN2CCN(c3ccc(OC(C)C)c(NC(=O)c4cnccn4)c3)CC2)cc1,4.59,IC50,=,25600.0,nM,,F
3707,CHEMBL3263322,,CC(C)Oc1ccc(N2CCN(Cc3ccc(N(C)C)cc3)CC2)cc1NC(=O)c1cnccn1,4.55,IC50,=,28100.0,nM,,F
3708,CHEMBL3259855,,CCN(CC)c1ccc(CN2CCN(c3ccc(OC(C)C)c(NC(=O)c4cnccn4)c3)CC2)cc1,4.32,IC50,=,48000.0,nM,,F
3709,CHEMBL3398002,,CC(=O)N1CCC(C(=O)N(CCCN2CCN(c3ccc(C#N)cc3)CC2C)c2ccc(C)c(Cl)c2)CC1,6.79,IC50,=,163.8,nM,,F
3710,CHEMBL3398001,,CC(=O)N1CCC(C(=O)N(CCCN2CCN(c3ccc(C#N)cc3)CC2)c2ccc(C)c(Cl)c2)CC1,6.62,IC50,=,239.5,nM,,F
3711,CHEMBL1201187,MARAVIROC,Cc1nnc(C(C)C)n1[C@@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,7.88,IC50,=,13.1,nM,,F
3712,CHEMBL3398000,,CC(=O)N1CCC(C(=O)N(CCCN2CCN(Cc3ccc(F)cc3)C[C@@H]2C)c2ccc(C)c(Cl)c2)CC1,8.52,IC50,=,3.0,nM,,F
3713,CHEMBL3397999,,CC(=O)N1CCC(C(=O)N(CCCN2CCN(Cc3ccc(F)cc3)C[C@H]2C)c2ccc(C)c(Cl)c2)CC1,7.30,IC50,=,49.9,nM,,F
3714,CHEMBL3397998,,CC(=O)N1CCC(C(=O)N(CCCN2CCCN(Cc3ccc(F)cc3)CC2)c2ccc(C)c(Cl)c2)CC1,6.04,IC50,=,906.0,nM,,F
3715,CHEMBL3397997,,CC(=O)N1CCC(C(=O)N(CCCN2C[C@@H]3C[C@H]2CN3Cc2ccc(F)cc2)c2ccc(C)c(Cl)c2)CC1,8.06,IC50,=,8.8,nM,,F
3716,CHEMBL3397996,,Cc1ccc(N(CCCN2CCN(Cc3ccc(F)cc3)CC2C)C(=O)C2CCN(C(=O)c3ccccc3)CC2)cc1Cl,7.48,IC50,=,33.2,nM,,F
3717,CHEMBL3397995,,Cc1ccc(N(CCCN2CCN(Cc3ccc(F)cc3)CC2C)C(=O)C2CCN(S(C)(=O)=O)CC2)cc1Cl,7.77,IC50,=,17.1,nM,,F
3718,CHEMBL3397994,,CC(=O)N1CCCC(C(=O)N(CCCN2CCN(Cc3ccc(F)cc3)CC2C)c2ccc(C)c(Cl)c2)C1,6.59,IC50,=,259.7,nM,,F
3719,CHEMBL3397993,,Cc1ccc(N(CCCN2CCN(Cc3ccc(F)cc3)CC2C)C(=O)c2ccc(F)cc2)cc1Cl,6.69,IC50,=,204.1,nM,,F
3720,CHEMBL3397992,,CC(=O)N(CCCN1CCN(Cc2ccc(F)cc2)CC1C)c1ccc(C)c(Cl)c1,5.67,IC50,=,2158.0,nM,,F
3721,CHEMBL3397991,,CC(=O)N1CCC(C(=O)N(CCCN2CCN(S(=O)(=O)c3ccc(F)cc3)CC2C)c2ccc(C)c(Cl)c2)CC1,7.96,IC50,=,10.9,nM,,F
3722,CHEMBL3397990,,CC(=O)N1CCC(C(=O)N(CCCN2CCN(C(=O)c3ccc(F)cc3)CC2C)c2ccc(C)c(Cl)c2)CC1,7.52,IC50,=,30.0,nM,,F
3723,CHEMBL3397989,,CC(=O)N1CCC(C(=O)N(CCCN2CCN(Cc3ccc(F)cc3)CC2C)c2cccc(Cl)c2)CC1,7.60,IC50,=,25.1,nM,,F
3724,CHEMBL3397988,,CC(=O)N1CCC(C(=O)N(CCCN2CCN(Cc3ccc(F)cc3)CC2C)c2ccccc2)CC1,6.50,IC50,=,319.9,nM,,F
3725,CHEMBL3397987,,CC(=O)N1CCC(C(=O)N(CCCN2CCN(Cc3cccc(F)c3)CC2C)c2ccc(C)c(Cl)c2)CC1,7.93,IC50,=,11.7,nM,,F
3726,CHEMBL3397986,,CC(=O)N1CCC(C(=O)N(CCCN2CCN(Cc3ccccc3F)CC2C)c2ccc(C)c(Cl)c2)CC1,7.52,IC50,=,30.1,nM,,F
3727,CHEMBL3397985,,CC(=O)N1CCC(C(=O)N(CCCN2CCN(Cc3ccc(F)cc3)CC2C)c2ccc(C)c(Cl)c2)CC1,8.18,IC50,=,6.6,nM,,F
3728,CHEMBL3397984,,CC(=O)N1CCC(C(=O)N(CCCN2CCN(Cc3ccc(C)cc3)CC2C)c2ccc(C)c(Cl)c2)CC1,7.60,IC50,=,25.1,nM,,F
3729,CHEMBL3397983,,CC(=O)N1CCC(C(=O)N(CCCN2CCN(Cc3ccccc3)CC2C)c2ccc(C)c(Cl)c2)CC1,7.82,IC50,=,15.1,nM,,F
3730,CHEMBL3397982,,CC(=O)N1CCC(C(=O)N(CCCN2CCN(Cc3ccc(C#N)cc3)CC2C)c2ccc(C)c(Cl)c2)CC1,8.08,IC50,=,8.3,nM,,F
3731,CHEMBL3398003,,N#Cc1ccc(N2CCN(CCC(NC(=O)C3CCCCC3)c3ccccc3)CC2)cc1,5.20,IC50,=,6290.0,nM,,F
3732,CHEMBL3577942,,CCC[C@@H]1C[C@H](N(C)C(C)C)CC[C@@H]1N1CC[C@H](NC(=O)c2cc(C(F)(F)F)ccc2NC(=O)NCC)C1=O,8.47,IC50,=,3.4,nM,"{'bei': '15.30', 'le': '0.30', 'lle': '3.61', 'sei': '9.03'}",B
3733,CHEMBL3577944,,CCC[C@@H]1C[C@H](N(C)C(C)C)CC[C@@H]1N1CC[C@H](Nc2ncnc3ccc(Cl)cc23)C1=O,7.66,IC50,=,22.0,nM,"{'bei': '16.72', 'le': '0.33', 'lle': '2.69', 'sei': '12.48'}",B
3734,CHEMBL3577945,,CCC[C@@H]1C[C@H](N(C)C(C)C)CC[C@@H]1N1CC[C@H](Nc2ncnc3ccc(C(F)(F)F)cc23)C1=O,8.62,IC50,=,2.4,nM,"{'bei': '17.53', 'le': '0.34', 'lle': '3.28', 'sei': '14.05'}",B
3735,CHEMBL3577946,,CC[C@@H]1C[C@H](N(C)C(C)C)CC[C@@H]1N1CC[C@H](Nc2ncnc3ccc(C(F)(F)F)cc23)C1=O,8.52,IC50,=,3.0,nM,"{'bei': '17.85', 'le': '0.34', 'lle': '3.57', 'sei': '13.89'}",B
3736,CHEMBL3577948,,CC(C)[C@@H]1C[C@H](N(C)C(C)C)CC[C@@H]1N1CC[C@H](Nc2ncnc3ccc(C(F)(F)F)cc23)C1=O,8.00,IC50,=,10.0,nM,"{'bei': '16.27', 'le': '0.31', 'lle': '2.81', 'sei': '13.04'}",B
3737,CHEMBL3577949,,COC[C@@H]1C[C@H](N(C)C(C)C)CC[C@@H]1N1CC[C@H](Nc2ncnc3ccc(C(F)(F)F)cc23)C1=O,7.75,IC50,=,18.0,nM,"{'bei': '15.69', 'le': '0.30', 'lle': '3.55', 'sei': '10.97'}",B
3738,CHEMBL3577945,,CCC[C@@H]1C[C@H](N(C)C(C)C)CC[C@@H]1N1CC[C@H](Nc2ncnc3ccc(C(F)(F)F)cc23)C1=O,8.37,IC50,=,4.3,nM,"{'bei': '17.02', 'le': '0.33', 'lle': '3.03', 'sei': '13.64'}",B
3739,CHEMBL3577932,,CCC[C@H](O)[C@H](CNCC(C)C)NC(=O)CNC(=O)c1cc(C(F)(F)F)ccc1NC(=O)NC(C)C,6.86,IC50,=,137.0,nM,"{'bei': '13.26', 'le': '0.26', 'lle': '4.00', 'sei': '5.22'}",B
3740,CHEMBL3577933,,CCC[C@H](O)[C@H](CNCC(C)(C)C)NC(=O)CNC(=O)c1cc(C(F)(F)F)ccc1NC(=O)NC(C)C,6.49,IC50,=,321.0,nM,"{'bei': '12.21', 'le': '0.24', 'lle': '3.24', 'sei': '4.93'}",B
3741,CHEMBL3577934,,CCC[C@H](O)[C@H](CNCC1CC1)NC(=O)CNC(=O)c1cc(C(F)(F)F)ccc1NC(=O)NC(C)C,5.91,IC50,=,1242.0,nM,"{'bei': '11.45', 'le': '0.22', 'lle': '3.30', 'sei': '4.49'}",B
3742,CHEMBL3604296,,Cc1c(CNC(=O)c2ccc3ccccc3c2)c(C)[n+]2c(c1CNC(=O)c1ccc3ccccc3c1)CCC2.[Cl-],4.90,IC50,=,12700.0,nM,,F
3743,CHEMBL3604297,,Cc1c(CNC(=O)c2ccc(-c3ccccc3)cc2)c(C)[n+]2c(c1CNC(=O)c1ccc(-c3ccccc3)cc1)CCC2.[Cl-],4.76,IC50,=,17300.0,nM,,F
3744,CHEMBL3604298,,Cc1c(CNC(=O)c2ccc(C3CCCCC3)cc2)c(C)[n+]2c(c1CNC(=O)c1ccc(C3CCCCC3)cc1)CCC2.[Cl-],4.89,IC50,=,12900.0,nM,,F
3745,CHEMBL3604299,,Cc1c(CNC(=O)c2ccc(C(C)(C)C)cc2)c(C)[n+]2c(c1CNC(=O)c1ccc(C(C)(C)C)cc1)CCC2.[Cl-],4.52,IC50,=,30100.0,nM,,F
3746,CHEMBL3604300,,Cc1c(CNC(=O)c2ccc(C(C)C)cc2)c(C)[n+]2c(c1CNC(=O)c1ccc(C(C)C)cc1)CCC2.[Cl-],4.57,IC50,=,26800.0,nM,,F
3747,CHEMBL3604301,,Cc1c(CNC(=O)c2ccc(Br)cc2)c(C)[n+]2c(c1CNC(=O)c1ccc(Br)cc1)CCC2.[Cl-],4.42,IC50,=,38500.0,nM,,F
3748,CHEMBL3604302,,Cc1c(CNC(=O)c2ccc(Cl)cc2)c(C)[n+]2c(c1CNC(=O)c1ccc(Cl)cc1)CCC2.[Cl-],4.33,IC50,=,46200.0,nM,,F
3749,CHEMBL3604303,,Cc1c(CNC(=O)c2ccc(C(F)(F)F)cc2)c(C)[n+]2c(c1CNC(=O)c1ccc(C(F)(F)F)cc1)CCC2.[Cl-],,IC50,=,121500.0,nM,,F
3750,CHEMBL3604304,,Cc1c(CNC(=O)c2ccc([N+](=O)[O-])cc2)c(C)[n+]2c(c1CNC(=O)c1ccc([N+](=O)[O-])cc1)CCC2.[Cl-],4.17,IC50,=,67700.0,nM,,F
3751,CHEMBL3604305,,Cc1c(CNC(=O)c2ccc(F)cc2)c(C)[n+]2c(c1CNC(=O)c1ccc(F)cc1)CCC2.[Cl-],4.09,IC50,=,80900.0,nM,,F
3752,CHEMBL3604306,,Cc1c(CNC(=O)c2ccc(C#N)cc2)c(C)[n+]2c(c1CNC(=O)c1ccc(C#N)cc1)CCC2.[Cl-],,IC50,=,101200.0,nM,,F
3753,CHEMBL3604307,,Cc1c(CNC(=O)c2ccc(N)cc2)c(C)[n+]2c(c1CNC(=O)c1ccc(N)cc1)CCC2.[Cl-],,IC50,=,173900.0,nM,,F
3754,CHEMBL3604308,,CSc1ccc(C(=O)NCc2c(C)c(CNC(=O)c3ccc(SC)cc3)c3[n+](c2C)CCC3)cc1.[Cl-],4.71,IC50,=,19300.0,nM,,F
3755,CHEMBL3604309,,COc1ccc(C(=O)NCc2c(C)c(CNC(=O)c3ccc(OC)cc3)c3[n+](c2C)CCC3)cc1.[Cl-],4.16,IC50,=,69000.0,nM,,F
3756,CHEMBL3604310,,CCc1ccc(C(=O)NCc2c(C)c(CNC(=O)c3ccc(CC)cc3)c3[n+](c2C)CCC3)cc1.[Cl-],4.62,IC50,=,23900.0,nM,,F
3757,CHEMBL3604311,,Cc1ccc(C(=O)NCc2c(C)c(CNC(=O)c3ccc(C)cc3)c3[n+](c2C)CCC3)cc1.[Cl-],4.73,IC50,=,18700.0,nM,,F
3758,CHEMBL3604312,,Cc1c(CNC(=O)c2ccccc2)c(C)[n+]2c(c1CNC(=O)c1ccccc1)CCC2.[Cl-],5.87,IC50,=,1350.0,nM,,F
3759,CHEMBL3608763,,c1ccc(Cc2cn[nH]c2C2CCN(Cc3ccncc3)CC2)cc1,4.44,IC50,=,36000.0,nM,"{'bei': '13.37', 'le': '0.24', 'lle': '0.66', 'sei': '9.92'}",B
3760,CHEMBL3608771,,COc1ncc(CN2CCC(c3[nH]ncc3Cc3ccccc3)CC2)cn1,4.16,IC50,=,70000.0,nM,"{'bei': '11.43', 'le': '0.21', 'lle': '0.97', 'sei': '6.21'}",B
